cx,cy,nameascii,adm0name,adm0_a3
736.5706,260.654,Central Coast,Australia,AUS
740.461,245.6708,Sunshine Coast,Australia,AUS
440.066,88.0597,Zenica,Bosnia and Herzegovina,BIH
412.6341,73.8102,Liege,Belgium,BEL
558.0418,140.301,Diu,India,IND
522.519,130.8386,Jabal Ali,United Arab Emirates,ARE
531.1826,140.4936,Dawwah,Oman,OMN
478.2474,116.246,Al Khalil,Palestine,PSX
475.7008,108.2778,Ammochostos,Northern Cyprus,CYN
724.6405,253.2735,Bourke,Australia,AUS
120.4374,77.2144,Tofino,Canada,CAN
388.8655,60.0576,Fort William,United Kingdom,GBR
436.2054,65.874,Koszalin,Poland,POL
717.6079,45.3747,Oymyakon,Russia,RUS
269.375,324.5739,Artigas Base,Antarctica,ATA
668.1996,133.659,Douliou,Taiwan,TWN
669.6954,130.8636,Zhongli,Taiwan,TWN
670.8436,130.4896,Keelung,Taiwan,TWN
668.5096,133.1941,Nantou,Taiwan,TWN
667.5284,134.2068,Puzi,Taiwan,TWN
789.061,277.9572,Lower Hutt,New Zealand,NZL
789.2535,277.2896,Paraparaumu,New Zealand,NZL
788.9277,277.7752,Porirua,New Zealand,NZL
790.557,268.9199,Thames,New Zealand,NZL
789.0409,269.0601,Pukekohe,New Zealand,NZL
787.6508,274.3464,Hawera,New Zealand,NZL
785.4161,264.4106,Kaitaia,New Zealand,NZL
786.3431,280.6191,Kaikoura,New Zealand,NZL
775.8298,288.8298,Gore,New Zealand,NZL
773.1579,287.3019,Te Anau,New Zealand,NZL
774.0652,290.5925,Oban,New Zealand,NZL
791.1909,271.3343,Tokoroa,New Zealand,NZL
776.2399,285.725,Wanaka,Necw Zealand,NZL
787.0697,278.1279,Picton,New Zealand,NZL
8.159,284.2316,Waitangi,Chatham Islands,NZL
16.7663,205.3646,Atafu,Tokelau,TKL
22.5106,228.7448,Alofi,Niue,NIU
4.6981,251.3762,Raoul Island Station,Kermadec Islands,NZL
790.3013,270.5894,Cambridge,New Zealand,NZL
786.9232,264.6741,Kerikeri,New Zealand,NZL
791.066,273.0335,Turangi,New Zealand,NZL
270.6284,261.9201,Carmelo,Uruguay,URY
272.1846,253.6283,Bella Union,Uruguay,URY
271.2287,260.2971,Mercedes,Uruguay,URY
279.7873,258.2963,Melo,Uruguay,URY
276.7195,255.0509,Rivera,Uruguay,URY
279.7427,261.2087,Lascano,Uruguay,URY
280.5653,262.3202,Castillos,Uruguay,URY
194.5207,80.7155,Virginia,United States of America,USA
196.5152,88.4366,Winona,United States of America,USA
194.669,88.4997,Rochester,United States of America,USA
192.951,87.1035,Lakeville,United States of America,USA
196.1006,79.878,Ely,United States of America,USA
185.1712,82.1591,Moorhead,United States of America,USA
190.9065,85.0781,St. Cloud,United States of America,USA
164.9467,83.1937,Miles City,United States of America,USA
153.3919,84.8138,Bozeman,United States of America,USA
163.1788,79.2477,Glasgow,United States of America,USA
171.7295,82.1375,Dickinson,United States of America,USA
180.8123,82.0886,Jamestown,United States of America,USA
169.864,79.3081,Williston,United States of America,USA
45.9469,137.4959,Lihue,United States of America,USA
48.9422,138.5595,Wahiawa,United States of America,USA
52.3187,139.9191,Wailuku,United States of America,USA
152.8159,92.2775,Montpelier,United States of America,USA
145.7831,91.7477,Twin Falls,United States of America,USA
140.8703,89.3024,Caldwell,United States of America,USA
147.0404,85.9351,Salmon,United States of America,USA
140.6282,80.3723,Coeur d'Alene,United States of America,USA
135.0448,83.454,Richland,United States of America,USA
127.9405,77.9669,Bellingham,United States of America,USA
126.9401,83.7943,Longview,United States of America,USA
137.1549,83.9578,Walla Walla,United States of America,USA
124.9895,81.9355,Aberdeen,United States of America,USA
127.5957,80.6046,Bremerton,United States of America,USA
128.5784,79.7446,Everett,United States of America,USA
145.5454,108.2263,Bullhead City,United States of America,USA
154.15,108.5033,Winslow,United States of America,USA
149.6421,113.1121,Gila Bend,United States of America,USA
155.5503,115.8625,Tombstone,United States of America,USA
156.0738,114.6619,Willcox,United States of America,USA
151.5463,111.4627,Scottsdale,United States of America,USA
146.6909,108.1336,Kingman,United States of America,USA
150.9449,106.2109,Grand Canyon,United States of America,USA
124.3808,95.4729,Arcata,United States of America,USA
130.6018,101.9798,Stockton,United States of America,USA
140.0893,108.7802,Barstow,United States of America,USA
139.4926,109.5861,Victorville,United States of America,USA
137.6062,110.4222,Pasadena,United States of America,USA
134.9894,105.6102,Visalia,United States of America,USA
143.3434,113.4633,El Centro,United States of America,USA
132.0049,107.9262,San Luis Obispo,United States of America,USA
132.3976,103.437,Merced,United States of America,USA
129.8771,99.3502,Yuba City,United States of America,USA
128.1547,96.1357,Redding,United States of America,USA
127.4668,100.8855,Santa Rosa,United States of America,USA
139.3933,112.5117,Oceanside,United States of America,USA
131.2682,102.6527,Modesto,United States of America,USA
138.293,111.4892,Irvine,United States of America,USA
126.3312,99.3208,Ukiah,United States of America,USA
145.4435,108.8927,Needles,United States of America,USA
137.0389,103.3006,Bishop,United States of America,USA
141.176,111.2737,Palm Springs,United States of America,USA
132.4983,108.6888,Santa Maria,United States of America,USA
134.9269,105.8725,Tulare,United States of America,USA
128.3351,94.5278,Mt. Shasta,United States of America,USA
124.1312,93.5361,Crescent City,United States of America,USA
166.6832,96.1943,Fort Collins,United States of America,USA
167.6365,101.2634,Pueblo,United States of America,USA
172.1061,101.6944,Lamar,United States of America,USA
167.9113,103.7289,Trinidad,United States of America,USA
162.5274,100.6757,Gunnison,United States of America,USA
160.4118,103.497,Durango,United States of America,USA
160.444,100.8257,Montrose,United States of America,USA
161.1445,96.2908,Craig,United States of America,USA
166.267,97.3552,Boulder,United States of America,USA
144.9584,106.3795,Boulder City,United States of America,USA
138.5047,95.2769,Winnemucca,United States of America,USA
167.8756,112.1247,Roswell,United States of America,USA
170.8048,109.8783,Clovis,United States of America,USA
162.8619,114.5298,Las Cruces,United States of America,USA
170.9474,113.6406,Hobbs,United States of America,USA
162.5926,110.6407,Socorro,United States of America,USA
158.5133,107.3907,Gallup,United States of America,USA
168.0592,104.3378,Raton,United States of America,USA
169.6472,108.1783,Tucumcari,United States of America,USA
126.0083,90.2861,Roseburg,United States of America,USA
136.1643,84.8305,Pendleton,United States of America,USA
135.7986,87.6227,John Day,United States of America,USA
126.0726,92.0176,Grants Pass,United States of America,USA
126.1775,87.2763,Corvallis,United States of America,USA
126.6066,87.1693,Albany,United States of America,USA
124.9548,83.6839,Astoria,United States of America,USA
151.6229,93.5817,Logan,United States of America,USA
149.4141,102.2368,Parowan,United States of America,USA
150.0848,104.0044,Kanab,United States of America,USA
157.1613,102.1718,Monticello,United States of America,USA
156.7011,100.6114,Moab,United States of America,USA
153.8983,98.3304,Price,United States of America,USA
148.8942,102.6038,Cedar City,United States of America,USA
156.7482,96.4284,Vernal,United States of America,USA
151.324,94.7011,Ogden,United States of America,USA
156.8883,94.0738,Green River,United States of America,USA
161.8472,93.4601,Rawlins,United States of America,USA
165.9592,91.3131,Douglas,United States of America,USA
159.2668,90.7091,Riverton,United States of America,USA
159.6678,89.3357,Thermopolis,United States of America,USA
165.6908,87.9192,Gillette,United States of America,USA
198.5938,106.6827,Jonesboro,United States of America,USA
191.1838,112.019,Texarkana,United States of America,USA
195.7063,110.2704,Pine Bluff,United States of America,USA
193.3678,109.6585,Hot Springs,United States of America,USA
190.3815,107.6972,Fort Smith,United States of America,USA
190.9176,106.1927,Fayetteville,United States of America,USA
194.7098,108.3528,Conway,United States of America,USA
194.2403,112.5262,El Dorado,United States of America,USA
198.853,93.9862,Davenport,United States of America,USA
197.6854,95.6447,Burlington,United States of America,USA
198.682,91.8811,Dubuque,United States of America,USA
194.9511,91.8984,Waterloo,United States of America,USA
185.9319,91.8823,Sioux City,United States of America,USA
187.1305,94.6347,Council Bluffs,United States of America,USA
192.1125,92.875,Ames,United States of America,USA
193.0436,90.4293,Mason City,United States of America,USA
186.4179,100.9881,Emporia,United States of America,USA
183.2483,100.0535,Salina,United States of America,USA
177.8886,102.4201,Dodge City,United States of America,USA
187.6518,104.0251,Coffeyville,United States of America,USA
199.0339,100.1433,St. Charles,United States of America,USA
199.264,104.6428,Poplar Bluff,United States of America,USA
190.1265,103.9217,Joplin,United States of America,USA
194.9708,99.7702,Columbia,United States of America,USA
189.3856,97.9542,St. Joseph,United States of America,USA
176.5371,96.9837,McCook,United States of America,USA
183.6342,92.9309,Norfolk,United States of America,USA
176.2162,94.9147,North Platte,United States of America,USA
171.3083,94.9069,Sidney,United States of America,USA
169.7913,93.2892,Scottsbluff,United States of America,USA
171.2532,91.1542,Chadron,United States of America,USA
181.4637,109.4471,Lawton,United States of America,USA
183.833,108.0491,Norman,United States of America,USA
188.2228,106.8925,Muskogee,United States of America,USA
184.4085,104.7603,Ponca City,United States of America,USA
184.7453,107.7937,Shawnee,United States of America,USA
179.268,105.3692,Woodward,United States of America,USA
174.6401,104.8082,Guymon,United States of America,USA
183.7256,91.034,Yankton,United States of America,USA
185.0693,87.8667,Brookings,United States of America,USA
182.3168,89.1838,Mitchell,United States of America,USA
181.2938,85.2917,Aberdeen,United States of America,USA
176.9627,85.125,Mobridge,United States of America,USA
198.5597,120.569,Houma,United States of America,USA
195.4481,114.0919,Monroe,United States of America,USA
188.0307,118.9771,Conroe,United States of America,USA
189.8104,116.1056,Nacogdoches,United States of America,USA
176.8414,122.5362,Eagle Pass,United States of America,USA
182.0195,127.8888,Edinburg,United States of America,USA
182.6955,125.1928,Kingsville,United States of America,USA
191.4258,119.8953,Port Arthur,United States of America,USA
187.8201,118.0618,Huntsville,United States of America,USA
182.9809,117.187,Killeen,United States of America,USA
189.6468,116.6954,Lufkin,United States of America,USA
175.9364,121.0869,Del Rio,United States of America,USA
176.9583,116.4163,San Angelo,United States of America,USA
185.4682,111.5879,Sherman,United States of America,USA
191.0411,119.479,Beaumont,United States of America,USA
186.9003,121.9358,Bay City,United States of America,USA
185.4213,122.7474,Port Lavaca,United States of America,USA
182.053,125.8354,Falfurrias,United States of America,USA
182.929,123.2143,Beeville,United States of America,USA
171.5157,117.6885,Fort Stockton,United States of America,USA
170.1488,116.5235,Pecos,United States of America,USA
173.5566,106.6386,Dumas,United States of America,USA
184.3117,112.5221,Denton,United States of America,USA
173.2663,115.1565,Midland,United States of America,USA
183.7911,117.2208,Temple,United States of America,USA
243.6411,165.5083,Trujillo,Venezuela,VEN
241.276,162.9487,Santa Rita,Venezuela,VEN
238.9507,163.9743,Machiques,Venezuela,VEN
240.3511,166.3308,San Carlos del Zulia,Venezuela,VEN
248.6873,163.0851,Puerto Cabello,Venezuela,VEN
246.3976,165.0637,Acarigua,Venezuela,VEN
238.1725,94.4833,New Haven,United States of America,USA
241.6922,91.586,Lowell,United States of America,USA
240.6178,92.3935,Worcester,United States of America,USA
241.3841,90.7806,Manchester,United States of America,USA
241.6997,94.1275,Newport,United States of America,USA
210.4059,116.951,Dothan,United States of America,USA
205.6184,112.5013,Tuscaloosa,United States of America,USA
209.0364,110.7464,Gadsden,United States of America,USA
209.3979,116.719,Enterprise,United States of America,USA
206.7811,114.3187,Selma,United States of America,USA
221.7421,129.1954,Coral Gables,United States of America,USA
217.9883,127.2225,Cape Coral,United States of America,USA
218.3989,128.247,Naples,United States of America,USA
221.6649,125.3466,Fort Pierce,United States of America,USA
219.2597,123.4675,Kissimmee,United States of America,USA
220.5935,122.7555,Titusville,United States of America,USA
219.4666,119.9045,St. Augustine,United States of America,USA
217.6314,121.4773,Ocala,United States of America,USA
222.074,128.2603,Fort Lauderdale,United States of America,USA
211.2908,120.2807,Apalachicola,United States of America,USA
221.5197,124.9121,Vero Beach,United States of America,USA
215.1008,117.8193,Valdosta,United States of America,USA
213.1507,116.1612,Albany,United States of America,USA
214.8798,110.8648,Athens,United States of America,USA
214.3196,113.3344,Macon,United States of America,USA
211.3186,114.179,Columbus,United States of America,USA
216.0521,116.319,Douglas,United States of America,USA
215.9018,114.03,Dublin,United States of America,USA
202.1759,118.8537,Gulfport,United States of America,USA
201.7369,116.7202,Hattiesburg,United States of America,USA
203.0416,110.2054,Tupelo,United States of America,USA
197.799,112.0895,Greenville,United States of America,USA
197.0747,116.2144,Natchez,United States of America,USA
222.9165,110.3438,Florence,United States of America,USA
217.067,108.8827,Greenville,United States of America,USA
221.6295,110.9551,Sumter,United States of America,USA
216.4976,109.6589,Anderson,United States of America,USA
218.5643,111.7803,Aiken,United States of America,USA
220.8564,114.2641,Beaufort,United States of America,USA
220.0995,108.6883,Rock Hill,United States of America,USA
202.4827,97.7948,Decatur,United States of America,USA
199.7496,99.906,Alton,United States of America,USA
197.0253,97.583,Quincy,United States of America,USA
204.1512,97.1962,Urbana,United States of America,USA
202.3964,96.3635,Bloomington,United States of America,USA
204.9139,94.9501,Kankakee,United States of America,USA
204.9503,92.1854,Waukegan,United States of America,USA
203.9382,93.5162,Aurora,United States of America,USA
201.8925,102.494,Carbondale,United States of America,USA
200.1586,100.7193,Belleville,United States of America,USA
207.8809,99.2955,Bloomington,United States of America,USA
210.4152,97.01,Muncie,United States of America,USA
208.7541,96.3586,Kokomo,United States of America,USA
206.0945,93.9275,Gary,United States of America,USA
210.9852,95.039,Fort Wayne,United States of America,USA
212.3665,99.477,Covington,United States of America,USA
208.0649,104.1304,Bowling Green,United States of America,USA
203.2713,103.9236,Paducah,United States of America,USA
206.5762,102.3878,Owensboro,United States of America,USA
228.1011,109.1019,Jacksonville,United States of America,USA
226.8506,107.6996,Goldsboro,United States of America,USA
228.2431,107.1933,Greenville,United States of America,USA
224.871,108.4158,Fayetteville,United States of America,USA
219.4072,106.9252,Hickory,United States of America,USA
216.7113,107.2193,Asheville,United States of America,USA
221.8112,106.0984,Winston-Salem,United States of America,USA
231.9376,106.1609,Kitty Hawk,United States of America,USA
219.0102,95.0612,Akron,United States of America,USA
213.2632,95.7893,Lima,United States of America,USA
212.8976,106.309,Oak Ridge,United States of America,USA
208.1836,106.6752,Murfreesboro,United States of America,USA
206.0291,105.1544,Clarksville,United States of America,USA
202.7958,107.1889,Jackson,United States of America,USA
228.8359,100.0629,Alexandria,United States of America,USA
228.0339,101.212,Fredericksburg,United States of America,USA
222.519,103.5069,Roanoke,United States of America,USA
223.7334,105.0295,Danville,United States of America,USA
226.4648,99.2664,Winchester,United States of America,USA
217.5519,104.9733,Bristol,United States of America,USA
195.4821,82.4993,Superior,United States of America,USA
204.1976,89.8253,West Bend,United States of America,USA
203.6116,89.0523,Fond du Lac,United States of America,USA
203.3991,88.4929,Oshkosh,United States of America,USA
201.4661,84.9031,Rhinelander,United States of America,USA
205.0234,91.377,Racine,United States of America,USA
205.4266,86.1025,Marinette,United States of America,USA
220.7862,97.2977,Wheeling,United States of America,USA
222.4869,98.2636,Morgantown,United States of America,USA
216.9533,100.954,Huntington,United States of America,USA
219.7593,102.3754,Beckley,United States of America,USA
232.2885,98.0048,Wilmington,United States of America,USA
225.1395,98.2117,Cumberland,United States of America,USA
234.7862,98.8531,Atlantic City,United States of America,USA
235.3493,95.8837,Newark,United States of America,USA
235.8607,91.1839,Schenectady,United States of America,USA
231.4628,92.7746,Binghamton,United States of America,USA
232.9861,90.5468,Utica,United States of America,USA
231.4789,88.6039,Watertown,United States of America,USA
224.5301,90.5609,Niagara Falls,United States of America,USA
224.0886,92.7783,Jamestown,United States of America,USA
229.4849,92.7943,Elmira,United States of America,USA
229.6628,97.5231,York,United States of America,USA
224.7851,96.7136,Johnstown,United States of America,USA
232.0311,94.3078,Scranton,United States of America,USA
227.1459,95.6763,State College,United States of America,USA
222.2002,92.7059,Erie,United States of America,USA
231.5526,94.6641,Wilkes Barre,United States of America,USA
273.5406,173.1331,Nieuw Nickerie,Suriname,SUR
261.4919,168.5315,Upata,Venezuela,VEN
261.2177,170.021,El Manteco,Venezuela,VEN
258.508,165.8739,Chaguaramas,Venezuela,VEN
256.3567,163.8411,Barcelona,Venezuela,VEN
257.3793,166.5977,El Tigre,Venezuela,VEN
251.355,162.7962,Maiquetia,Venezuela,VEN
250.3102,166.5086,Calabozo,Venezuela,VEN
255.0229,165.5972,Zaraza,Venezuela,VEN
252.6666,164.4634,Altagracia de Orituco,Venezuela,VEN
262.2699,166.2194,Tucupita,Venezuela,VEN
258.2908,161.996,Porlamar,Venezuela,VEN
277.9199,175.1562,Brokopondo,Suriname,SUR
275.03,173.2665,Totness,Suriname,SUR
248.6109,87.6864,Bar Harbor,United States of America,USA
244.1407,88.3248,Lewiston,United States of America,USA
249.0605,82.3389,Presque Isle,United States of America,USA
214.1196,92.327,Ann Arbor,United States of America,USA
209.9688,92.3452,Kalamazoo,United States of America,USA
208.499,90.2502,Muskegon,United States of America,USA
214.1918,90.7431,Flint,United States of America,USA
209.7849,90.8523,Grand Rapids,United States of America,USA
215.075,91.5456,Pontiac,United States of America,USA
210.3547,87.9902,Cadillac,United States of America,USA
209.8911,86.8404,Traverse City,United States of America,USA
211.3738,85.4948,Petoskey,United States of America,USA
206.6851,84.668,Escanaba,United States of America,USA
205.9243,82.8873,Marquette,United States of America,USA
203.314,81.5967,Hancock,United States of America,USA
394.8278,104.4869,Almeria,Spain,ESP
390.404,104.7313,Malaga,Spain,ESP
391.7823,102.3971,Jaen,Spain,ESP
384.8244,103.5531,Huelva,Spain,ESP
396.0727,99.663,Albacete,Spain,ESP
391.3005,97.7363,Toledo,Spain,ESP
393.1904,96.032,Guadalajara,Spain,ESP
391.7823,89.9259,Santander,Spain,ESP
387.6253,95.2835,Salamanca,Spain,ESP
392.0491,92.2158,Burgos,Spain,ESP
401.6303,171.0214,Kpalime,Togo,TGO
402.7862,166.3751,Sokode,Togo,TGO
401.2763,163.3316,Mango,Togo,TGO
425.1719,112.6897,Ben Gardane,Tunisia,TUN
424.9051,111.8671,Zarzis,Tunisia,TUN
424.0159,115.1869,Dehibat,Tunisia,TUN
403.0085,94.9501,Tarragona,Spain,ESP
418.3027,110.9334,Tozeur,Tunisia,TUN
420.6592,104.709,Beja,Tunisia,TUN
422.1374,103.4641,Bizerte,Tunisia,TUN
424.0827,105.3094,Nabeul,Tunisia,TUN
419.6027,105.9267,El Kef,Tunisia,TUN
419.8589,108.1547,Qasserine,Tunisia,TUN
422.6821,111.0001,Gabes,Tunisia,TUN
419.7478,109.8441,Gafsa,Tunisia,TUN
422.6821,107.0432,Qairouan,Tunisia,TUN
480.0058,108.8122,Tartus,Syria,SYR
486.9714,106.4875,Ar Raqqah,Syria,SYR
481.8807,108.2215,Hamah,Syria,SYR
485.3338,109.5552,Tadmur,Syria,SYR
491.1921,109.7775,Abu Kamal,Syria,SYR
489.439,107.8213,Dayr az Zawr,Syria,SYR
481.5175,113.6677,As Suwayda,Syria,SYR
481.8881,110.7409,Ad Nabk,Syria,SYR
476.59,160.1953,Ad Damazin,Sudan,SDN
481.112,145.5994,Haiya,Sudan,SDN
496.5204,154.8052,Zabid,Yemen,YEM
497.1576,151.4781,Hajjah,Yemen,YEM
500.0066,157.3326,Lahij,Yemen,YEM
418.6362,81.7676,Luzern,Switzerland,CHE
420.1627,84.1018,Lugano,Switzerland,CHE
105.9668,60.825,Wrangell,United States of America,USA
31.0508,39.0713,Shishmaref,United States of America,USA
99.1488,57.17,Hoonah,United States of America,USA
12.9809,70.3278,Atka,United States of America,USA
24.8357,68.6785,Nikolski,United States of America,USA
56.8752,58.3774,Karluk,United States of America,USA
36.957,64.4264,False Pass,United States of America,USA
34.5765,35.7934,Kivalina,United States of America,USA
55.8922,53.6023,Newhalen,United States of America,USA
49.9525,58.3946,Pilot Point,United States of America,USA
48.1005,61.2153,Chignik,United States of America,USA
51.9704,55.8956,King Salmon,United States of America,USA
40.2898,53.538,Quinhagak,United States of America,USA
45.6108,49.4711,Aniak,United States of America,USA
36.6497,46.2347,Kotlit,United States of America,USA
42.7968,44.3699,Unalakleet,United States of America,USA
41.9756,41.9983,Koyuk,United States of America,USA
54.3393,46.4076,McGrath,United States of America,USA
57.3199,39.5332,Hughes,United States of America,USA
49.325,37.2273,Ambler,United States of America,USA
26.5701,40.5104,Wales,United States of America,USA
38.7764,37.6447,Kotzebue,United States of America,USA
68.0248,49.4644,Wasilla,United States of America,USA
79.9822,40.0296,Circle,United States of America,USA
69.1927,44.6819,Denali Park,United States of America,USA
89.6152,53.9869,Yakutat,United States of America,USA
63.3369,53.7743,Homer,United States of America,USA
81.5697,45.4541,Tanacross,United States of America,USA
66.5398,36.5071,Wiseman,United States of America,USA
436.6128,49.9751,Bollnas,Sweden,SWE
438.3913,51.4979,Gavle,Sweden,SWE
436.6128,60.3898,Kalmar,Sweden,SWE
433.1674,59.9081,Vaxjo,Sweden,SWE
434.0639,54.5804,Orebro,Sweden,SWE
436.1951,56.103,Norrkoping,Sweden,SWE
428.8078,60.3793,Halmstad,Sweden,SWE
430.2402,54.3874,Karlstad,Sweden,SWE
446.8018,42.3722,Skelleftea,Sweden,SWE
440.9108,58.241,Visby,Sweden,SWE
476.7012,84.7317,Dzhankoy,Russia,RUS
474.396,85.888,Yevpatoriya,Russia,RUS
481.343,85.5065,Kerch,Russia,RUS
476.0314,86.4387,Simferopol,Russia,RUS
472.7012,82.6965,Kherson,Ukraine,UKR
469.8839,80.6562,Voznesensk,Ukraine,UKR
471.122,72.8674,Nizhyn,Ukraine,UKR
458.5899,73.84,Rivne,Ukraine,UKR
457.8535,78.978,Chernivtsi,Ukraine,UKR
455.1588,77.5787,Ivano-Frankivsk,Ukraine,UKR
457.099,76.2422,Ternopil,Ukraine,UKR
456.546,73.5496,Lutsk,Ukraine,UKR
455.1749,72.5051,Kovel,Ukraine,UKR
471.5235,76.4673,Cherkasy,Ukraine,UKR
471.9446,78.5361,Kirovohrad,Ukraine,UKR
464.3353,85.5469,Izmayil,Ukraine,UKR
